statement,label,polarity,dataset_id,sentence_id,n1,n2,diff,abs_diff
Is it true that seventy-seven is smaller than fifty-seven?,0,1,4,1063,77,57,20,20
Is it true that seventy-seven is smaller than fifty-eight?,0,1,4,1064,77,58,19,19
Is it true that seventy-seven is smaller than fifty-nine?,0,1,4,1065,77,59,18,18
Is it true that seventy-seven is smaller than sixty-one?,0,1,4,1066,77,61,16,16
Is it true that seventy-seven is smaller than sixty-two?,0,1,4,1067,77,62,15,15
Is it true that seventy-seven is smaller than sixty-three?,0,1,4,1068,77,63,14,14
Is it true that seventy-seven is smaller than sixty-four?,0,1,4,1069,77,64,13,13
Is it true that seventy-seven is smaller than sixty-five?,0,1,4,1070,77,65,12,12
Is it true that seventy-seven is smaller than sixty-six?,0,1,4,1071,77,66,11,11
Is it true that seventy-seven is smaller than sixty-seven?,0,1,4,1072,77,67,10,10
Is it true that seventy-seven is smaller than sixty-eight?,0,1,4,1073,77,68,9,9
Is it true that seventy-seven is smaller than sixty-nine?,0,1,4,1074,77,69,8,8
Is it true that seventy-seven is smaller than seventy-one?,0,1,4,1075,77,71,6,6
Is it true that seventy-seven is smaller than seventy-two?,0,1,4,1076,77,72,5,5
Is it true that seventy-seven is smaller than seventy-three?,0,1,4,1077,77,73,4,4
Is it true that seventy-seven is smaller than seventy-four?,0,1,4,1078,77,74,3,3
Is it true that seventy-seven is smaller than seventy-five?,0,1,4,1079,77,75,2,2
Is it true that seventy-seven is smaller than seventy-six?,0,1,4,1080,77,76,1,1
Is it true that seventy-seven is smaller than seventy-eight?,1,1,4,1081,77,78,-1,1
Is it true that seventy-seven is smaller than seventy-nine?,1,1,4,1082,77,79,-2,2
Is it true that seventy-seven is smaller than eighty-one?,1,1,4,1083,77,81,-4,4
Is it true that seventy-seven is smaller than eighty-two?,1,1,4,1084,77,82,-5,5
Is it true that seventy-seven is smaller than eighty-three?,1,1,4,1085,77,83,-6,6
Is it true that seventy-seven is smaller than eighty-four?,1,1,4,1086,77,84,-7,7
Is it true that seventy-seven is smaller than eighty-five?,1,1,4,1087,77,85,-8,8
Is it true that seventy-seven is smaller than eighty-six?,1,1,4,1088,77,86,-9,9
Is it true that seventy-seven is smaller than eighty-seven?,1,1,4,1089,77,87,-10,10
Is it true that seventy-seven is smaller than eighty-eight?,1,1,4,1090,77,88,-11,11
Is it true that seventy-seven is smaller than eighty-nine?,1,1,4,1091,77,89,-12,12
Is it true that seventy-seven is smaller than ninety-one?,1,1,4,1092,77,91,-14,14
Is it true that seventy-seven is smaller than ninety-two?,1,1,4,1093,77,92,-15,15
Is it true that seventy-seven is smaller than ninety-three?,1,1,4,1094,77,93,-16,16
Is it true that seventy-seven is smaller than ninety-four?,1,1,4,1095,77,94,-17,17
Is it true that seventy-seven is smaller than ninety-five?,1,1,4,1096,77,95,-18,18
Is it true that seventy-seven is smaller than ninety-six?,1,1,4,1097,77,96,-19,19
Is it true that seventy-seven is smaller than ninety-seven?,1,1,4,1098,77,97,-20,20
Is it true that seventy-seven is smaller than ninety-eight?,1,1,4,1099,77,98,-21,21
Is it true that seventy-seven is smaller than ninety-nine?,1,1,4,1100,77,99,-22,22
Is it true that seventy-eight is smaller than fifty-one?,0,1,4,1101,78,51,27,27
Is it true that seventy-eight is smaller than fifty-two?,0,1,4,1102,78,52,26,26
Is it true that seventy-eight is smaller than fifty-three?,0,1,4,1103,78,53,25,25
Is it true that seventy-eight is smaller than fifty-four?,0,1,4,1104,78,54,24,24
Is it true that seventy-eight is smaller than fifty-five?,0,1,4,1105,78,55,23,23
Is it true that seventy-eight is smaller than fifty-six?,0,1,4,1106,78,56,22,22
Is it true that seventy-eight is smaller than fifty-seven?,0,1,4,1107,78,57,21,21
Is it true that seventy-eight is smaller than fifty-eight?,0,1,4,1108,78,58,20,20
Is it true that seventy-eight is smaller than fifty-nine?,0,1,4,1109,78,59,19,19
Is it true that seventy-eight is smaller than sixty-one?,0,1,4,1110,78,61,17,17
Is it true that seventy-eight is smaller than sixty-two?,0,1,4,1111,78,62,16,16
Is it true that seventy-eight is smaller than sixty-three?,0,1,4,1112,78,63,15,15
Is it true that seventy-eight is smaller than sixty-four?,0,1,4,1113,78,64,14,14
Is it true that seventy-eight is smaller than sixty-five?,0,1,4,1114,78,65,13,13
Is it true that seventy-eight is smaller than sixty-six?,0,1,4,1115,78,66,12,12
Is it true that seventy-eight is smaller than sixty-seven?,0,1,4,1116,78,67,11,11
Is it true that seventy-eight is smaller than sixty-eight?,0,1,4,1117,78,68,10,10
Is it true that seventy-eight is smaller than sixty-nine?,0,1,4,1118,78,69,9,9
Is it true that seventy-eight is smaller than seventy-one?,0,1,4,1119,78,71,7,7
Is it true that seventy-eight is smaller than seventy-two?,0,1,4,1120,78,72,6,6
Is it true that seventy-eight is smaller than seventy-three?,0,1,4,1121,78,73,5,5
Is it true that seventy-eight is smaller than seventy-four?,0,1,4,1122,78,74,4,4
Is it true that seventy-eight is smaller than seventy-five?,0,1,4,1123,78,75,3,3
Is it true that seventy-eight is smaller than seventy-six?,0,1,4,1124,78,76,2,2
Is it true that seventy-eight is smaller than seventy-seven?,0,1,4,1125,78,77,1,1
Is it true that seventy-eight is smaller than seventy-nine?,1,1,4,1126,78,79,-1,1
Is it true that seventy-eight is smaller than eighty-one?,1,1,4,1127,78,81,-3,3
Is it true that seventy-eight is smaller than eighty-two?,1,1,4,1128,78,82,-4,4
Is it true that seventy-eight is smaller than eighty-three?,1,1,4,1129,78,83,-5,5
Is it true that seventy-eight is smaller than eighty-four?,1,1,4,1130,78,84,-6,6
Is it true that seventy-eight is smaller than eighty-five?,1,1,4,1131,78,85,-7,7
Is it true that seventy-eight is smaller than eighty-six?,1,1,4,1132,78,86,-8,8
Is it true that seventy-eight is smaller than eighty-seven?,1,1,4,1133,78,87,-9,9
Is it true that seventy-eight is smaller than eighty-eight?,1,1,4,1134,78,88,-10,10
Is it true that seventy-eight is smaller than eighty-nine?,1,1,4,1135,78,89,-11,11
Is it true that seventy-eight is smaller than ninety-one?,1,1,4,1136,78,91,-13,13
Is it true that seventy-eight is smaller than ninety-two?,1,1,4,1137,78,92,-14,14
Is it true that seventy-eight is smaller than ninety-three?,1,1,4,1138,78,93,-15,15
Is it true that seventy-eight is smaller than ninety-four?,1,1,4,1139,78,94,-16,16
Is it true that seventy-eight is smaller than ninety-five?,1,1,4,1140,78,95,-17,17
Is it true that seventy-eight is smaller than ninety-six?,1,1,4,1141,78,96,-18,18
Is it true that seventy-eight is smaller than ninety-seven?,1,1,4,1142,78,97,-19,19
Is it true that seventy-eight is smaller than ninety-eight?,1,1,4,1143,78,98,-20,20
Is it true that seventy-eight is smaller than ninety-nine?,1,1,4,1144,78,99,-21,21
Is it true that seventy-nine is smaller than fifty-one?,0,1,4,1145,79,51,28,28
Is it true that seventy-nine is smaller than fifty-two?,0,1,4,1146,79,52,27,27
Is it true that seventy-nine is smaller than fifty-three?,0,1,4,1147,79,53,26,26
Is it true that seventy-nine is smaller than fifty-four?,0,1,4,1148,79,54,25,25
Is it true that seventy-nine is smaller than fifty-five?,0,1,4,1149,79,55,24,24
Is it true that seventy-nine is smaller than fifty-six?,0,1,4,1150,79,56,23,23
Is it true that seventy-nine is smaller than fifty-seven?,0,1,4,1151,79,57,22,22
Is it true that seventy-nine is smaller than fifty-eight?,0,1,4,1152,79,58,21,21
Is it true that seventy-nine is smaller than fifty-nine?,0,1,4,1153,79,59,20,20
Is it true that seventy-nine is smaller than sixty-one?,0,1,4,1154,79,61,18,18
Is it true that seventy-nine is smaller than sixty-two?,0,1,4,1155,79,62,17,17
Is it true that seventy-nine is smaller than sixty-three?,0,1,4,1156,79,63,16,16
Is it true that seventy-nine is smaller than sixty-four?,0,1,4,1157,79,64,15,15
Is it true that seventy-nine is smaller than sixty-five?,0,1,4,1158,79,65,14,14
Is it true that seventy-nine is smaller than sixty-six?,0,1,4,1159,79,66,13,13
Is it true that seventy-nine is smaller than sixty-seven?,0,1,4,1160,79,67,12,12
Is it true that seventy-nine is smaller than sixty-eight?,0,1,4,1161,79,68,11,11
Is it true that seventy-nine is smaller than sixty-nine?,0,1,4,1162,79,69,10,10
Is it true that seventy-nine is smaller than seventy-one?,0,1,4,1163,79,71,8,8
Is it true that seventy-nine is smaller than seventy-two?,0,1,4,1164,79,72,7,7
Is it true that seventy-nine is smaller than seventy-three?,0,1,4,1165,79,73,6,6
Is it true that seventy-nine is smaller than seventy-four?,0,1,4,1166,79,74,5,5
Is it true that seventy-nine is smaller than seventy-five?,0,1,4,1167,79,75,4,4
Is it true that seventy-nine is smaller than seventy-six?,0,1,4,1168,79,76,3,3
Is it true that seventy-nine is smaller than seventy-seven?,0,1,4,1169,79,77,2,2
Is it true that seventy-nine is smaller than seventy-eight?,0,1,4,1170,79,78,1,1
Is it true that seventy-nine is smaller than eighty-one?,1,1,4,1171,79,81,-2,2
Is it true that seventy-nine is smaller than eighty-two?,1,1,4,1172,79,82,-3,3
Is it true that seventy-nine is smaller than eighty-three?,1,1,4,1173,79,83,-4,4
Is it true that seventy-nine is smaller than eighty-four?,1,1,4,1174,79,84,-5,5
Is it true that seventy-nine is smaller than eighty-five?,1,1,4,1175,79,85,-6,6
Is it true that seventy-nine is smaller than eighty-six?,1,1,4,1176,79,86,-7,7
Is it true that seventy-nine is smaller than eighty-seven?,1,1,4,1177,79,87,-8,8
Is it true that seventy-nine is smaller than eighty-eight?,1,1,4,1178,79,88,-9,9
Is it true that seventy-nine is smaller than eighty-nine?,1,1,4,1179,79,89,-10,10
Is it true that seventy-nine is smaller than ninety-one?,1,1,4,1180,79,91,-12,12
Is it true that seventy-nine is smaller than ninety-two?,1,1,4,1181,79,92,-13,13
Is it true that seventy-nine is smaller than ninety-three?,1,1,4,1182,79,93,-14,14
Is it true that seventy-nine is smaller than ninety-four?,1,1,4,1183,79,94,-15,15
Is it true that seventy-nine is smaller than ninety-five?,1,1,4,1184,79,95,-16,16
Is it true that seventy-nine is smaller than ninety-six?,1,1,4,1185,79,96,-17,17
Is it true that seventy-nine is smaller than ninety-seven?,1,1,4,1186,79,97,-18,18
Is it true that seventy-nine is smaller than ninety-eight?,1,1,4,1187,79,98,-19,19
Is it true that seventy-nine is smaller than ninety-nine?,1,1,4,1188,79,99,-20,20
Is it true that eighty-one is smaller than fifty-one?,0,1,4,1189,81,51,30,30
Is it true that eighty-one is smaller than fifty-two?,0,1,4,1190,81,52,29,29
Is it true that eighty-one is smaller than fifty-three?,0,1,4,1191,81,53,28,28
Is it true that eighty-one is smaller than fifty-four?,0,1,4,1192,81,54,27,27
Is it true that eighty-one is smaller than fifty-five?,0,1,4,1193,81,55,26,26
Is it true that eighty-one is smaller than fifty-six?,0,1,4,1194,81,56,25,25
Is it true that eighty-one is smaller than fifty-seven?,0,1,4,1195,81,57,24,24
Is it true that eighty-one is smaller than fifty-eight?,0,1,4,1196,81,58,23,23
Is it true that eighty-one is smaller than fifty-nine?,0,1,4,1197,81,59,22,22
Is it true that eighty-one is smaller than sixty-one?,0,1,4,1198,81,61,20,20
Is it true that eighty-one is smaller than sixty-two?,0,1,4,1199,81,62,19,19
Is it true that eighty-one is smaller than sixty-three?,0,1,4,1200,81,63,18,18
Is it true that eighty-one is smaller than sixty-four?,0,1,4,1201,81,64,17,17
Is it true that eighty-one is smaller than sixty-five?,0,1,4,1202,81,65,16,16
Is it true that eighty-one is smaller than sixty-six?,0,1,4,1203,81,66,15,15
Is it true that eighty-one is smaller than sixty-seven?,0,1,4,1204,81,67,14,14
Is it true that eighty-one is smaller than sixty-eight?,0,1,4,1205,81,68,13,13
Is it true that eighty-one is smaller than sixty-nine?,0,1,4,1206,81,69,12,12
Is it true that eighty-one is smaller than seventy-one?,0,1,4,1207,81,71,10,10
Is it true that eighty-one is smaller than seventy-two?,0,1,4,1208,81,72,9,9
Is it true that eighty-one is smaller than seventy-three?,0,1,4,1209,81,73,8,8
Is it true that eighty-one is smaller than seventy-four?,0,1,4,1210,81,74,7,7
Is it true that eighty-one is smaller than seventy-five?,0,1,4,1211,81,75,6,6
Is it true that eighty-one is smaller than seventy-six?,0,1,4,1212,81,76,5,5
Is it true that eighty-one is smaller than seventy-seven?,0,1,4,1213,81,77,4,4
Is it true that eighty-one is smaller than seventy-eight?,0,1,4,1214,81,78,3,3
Is it true that eighty-one is smaller than seventy-nine?,0,1,4,1215,81,79,2,2
Is it true that eighty-one is smaller than eighty-two?,1,1,4,1216,81,82,-1,1
Is it true that eighty-one is smaller than eighty-three?,1,1,4,1217,81,83,-2,2
Is it true that eighty-one is smaller than eighty-four?,1,1,4,1218,81,84,-3,3
Is it true that eighty-one is smaller than eighty-five?,1,1,4,1219,81,85,-4,4
Is it true that eighty-one is smaller than eighty-six?,1,1,4,1220,81,86,-5,5
Is it true that eighty-one is smaller than eighty-seven?,1,1,4,1221,81,87,-6,6
Is it true that eighty-one is smaller than eighty-eight?,1,1,4,1222,81,88,-7,7
Is it true that eighty-one is smaller than eighty-nine?,1,1,4,1223,81,89,-8,8
Is it true that eighty-one is smaller than ninety-one?,1,1,4,1224,81,91,-10,10
Is it true that eighty-one is smaller than ninety-two?,1,1,4,1225,81,92,-11,11
Is it true that eighty-one is smaller than ninety-three?,1,1,4,1226,81,93,-12,12
Is it true that eighty-one is smaller than ninety-four?,1,1,4,1227,81,94,-13,13
Is it true that eighty-one is smaller than ninety-five?,1,1,4,1228,81,95,-14,14
Is it true that eighty-one is smaller than ninety-six?,1,1,4,1229,81,96,-15,15
Is it true that eighty-one is smaller than ninety-seven?,1,1,4,1230,81,97,-16,16
Is it true that eighty-one is smaller than ninety-eight?,1,1,4,1231,81,98,-17,17
Is it true that eighty-one is smaller than ninety-nine?,1,1,4,1232,81,99,-18,18
Is it true that eighty-two is smaller than fifty-one?,0,1,4,1233,82,51,31,31
Is it true that eighty-two is smaller than fifty-two?,0,1,4,1234,82,52,30,30
Is it true that eighty-two is smaller than fifty-three?,0,1,4,1235,82,53,29,29
Is it true that eighty-two is smaller than fifty-four?,0,1,4,1236,82,54,28,28
Is it true that eighty-two is smaller than fifty-five?,0,1,4,1237,82,55,27,27
Is it true that eighty-two is smaller than fifty-six?,0,1,4,1238,82,56,26,26
Is it true that eighty-two is smaller than fifty-seven?,0,1,4,1239,82,57,25,25
Is it true that eighty-two is smaller than fifty-eight?,0,1,4,1240,82,58,24,24
Is it true that eighty-two is smaller than fifty-nine?,0,1,4,1241,82,59,23,23
Is it true that eighty-two is smaller than sixty-one?,0,1,4,1242,82,61,21,21
Is it true that eighty-two is smaller than sixty-two?,0,1,4,1243,82,62,20,20
Is it true that eighty-two is smaller than sixty-three?,0,1,4,1244,82,63,19,19
Is it true that eighty-two is smaller than sixty-four?,0,1,4,1245,82,64,18,18
Is it true that eighty-two is smaller than sixty-five?,0,1,4,1246,82,65,17,17
Is it true that eighty-two is smaller than sixty-six?,0,1,4,1247,82,66,16,16
Is it true that eighty-two is smaller than sixty-seven?,0,1,4,1248,82,67,15,15
Is it true that eighty-two is smaller than sixty-eight?,0,1,4,1249,82,68,14,14
Is it true that eighty-two is smaller than sixty-nine?,0,1,4,1250,82,69,13,13
Is it true that eighty-two is smaller than seventy-one?,0,1,4,1251,82,71,11,11
Is it true that eighty-two is smaller than seventy-two?,0,1,4,1252,82,72,10,10
Is it true that eighty-two is smaller than seventy-three?,0,1,4,1253,82,73,9,9
Is it true that eighty-two is smaller than seventy-four?,0,1,4,1254,82,74,8,8
Is it true that eighty-two is smaller than seventy-five?,0,1,4,1255,82,75,7,7
Is it true that eighty-two is smaller than seventy-six?,0,1,4,1256,82,76,6,6
Is it true that eighty-two is smaller than seventy-seven?,0,1,4,1257,82,77,5,5
Is it true that eighty-two is smaller than seventy-eight?,0,1,4,1258,82,78,4,4
Is it true that eighty-two is smaller than seventy-nine?,0,1,4,1259,82,79,3,3
Is it true that eighty-two is smaller than eighty-one?,0,1,4,1260,82,81,1,1
Is it true that eighty-two is smaller than eighty-three?,1,1,4,1261,82,83,-1,1
Is it true that eighty-two is smaller than eighty-four?,1,1,4,1262,82,84,-2,2
Is it true that eighty-two is smaller than eighty-five?,1,1,4,1263,82,85,-3,3
Is it true that eighty-two is smaller than eighty-six?,1,1,4,1264,82,86,-4,4
Is it true that eighty-two is smaller than eighty-seven?,1,1,4,1265,82,87,-5,5
Is it true that eighty-two is smaller than eighty-eight?,1,1,4,1266,82,88,-6,6
Is it true that eighty-two is smaller than eighty-nine?,1,1,4,1267,82,89,-7,7
Is it true that eighty-two is smaller than ninety-one?,1,1,4,1268,82,91,-9,9
Is it true that eighty-two is smaller than ninety-two?,1,1,4,1269,82,92,-10,10
Is it true that eighty-two is smaller than ninety-three?,1,1,4,1270,82,93,-11,11
Is it true that eighty-two is smaller than ninety-four?,1,1,4,1271,82,94,-12,12
Is it true that eighty-two is smaller than ninety-five?,1,1,4,1272,82,95,-13,13
Is it true that eighty-two is smaller than ninety-six?,1,1,4,1273,82,96,-14,14
Is it true that eighty-two is smaller than ninety-seven?,1,1,4,1274,82,97,-15,15
Is it true that eighty-two is smaller than ninety-eight?,1,1,4,1275,82,98,-16,16
Is it true that eighty-two is smaller than ninety-nine?,1,1,4,1276,82,99,-17,17
Is it true that eighty-three is smaller than fifty-one?,0,1,4,1277,83,51,32,32
Is it true that eighty-three is smaller than fifty-two?,0,1,4,1278,83,52,31,31
Is it true that eighty-three is smaller than fifty-three?,0,1,4,1279,83,53,30,30
Is it true that eighty-three is smaller than fifty-four?,0,1,4,1280,83,54,29,29
Is it true that eighty-three is smaller than fifty-five?,0,1,4,1281,83,55,28,28
Is it true that eighty-three is smaller than fifty-six?,0,1,4,1282,83,56,27,27
Is it true that eighty-three is smaller than fifty-seven?,0,1,4,1283,83,57,26,26
Is it true that eighty-three is smaller than fifty-eight?,0,1,4,1284,83,58,25,25
Is it true that eighty-three is smaller than fifty-nine?,0,1,4,1285,83,59,24,24
Is it true that eighty-three is smaller than sixty-one?,0,1,4,1286,83,61,22,22
Is it true that eighty-three is smaller than sixty-two?,0,1,4,1287,83,62,21,21
Is it true that eighty-three is smaller than sixty-three?,0,1,4,1288,83,63,20,20
Is it true that eighty-three is smaller than sixty-four?,0,1,4,1289,83,64,19,19
Is it true that eighty-three is smaller than sixty-five?,0,1,4,1290,83,65,18,18
Is it true that eighty-three is smaller than sixty-six?,0,1,4,1291,83,66,17,17
Is it true that eighty-three is smaller than sixty-seven?,0,1,4,1292,83,67,16,16
Is it true that eighty-three is smaller than sixty-eight?,0,1,4,1293,83,68,15,15
Is it true that eighty-three is smaller than sixty-nine?,0,1,4,1294,83,69,14,14
Is it true that eighty-three is smaller than seventy-one?,0,1,4,1295,83,71,12,12
Is it true that eighty-three is smaller than seventy-two?,0,1,4,1296,83,72,11,11
Is it true that eighty-three is smaller than seventy-three?,0,1,4,1297,83,73,10,10
Is it true that eighty-three is smaller than seventy-four?,0,1,4,1298,83,74,9,9
Is it true that eighty-three is smaller than seventy-five?,0,1,4,1299,83,75,8,8
Is it true that eighty-three is smaller than seventy-six?,0,1,4,1300,83,76,7,7
Is it true that eighty-three is smaller than seventy-seven?,0,1,4,1301,83,77,6,6
Is it true that eighty-three is smaller than seventy-eight?,0,1,4,1302,83,78,5,5
Is it true that eighty-three is smaller than seventy-nine?,0,1,4,1303,83,79,4,4
Is it true that eighty-three is smaller than eighty-one?,0,1,4,1304,83,81,2,2
Is it true that eighty-three is smaller than eighty-two?,0,1,4,1305,83,82,1,1
Is it true that eighty-three is smaller than eighty-four?,1,1,4,1306,83,84,-1,1
Is it true that eighty-three is smaller than eighty-five?,1,1,4,1307,83,85,-2,2
Is it true that eighty-three is smaller than eighty-six?,1,1,4,1308,83,86,-3,3
Is it true that eighty-three is smaller than eighty-seven?,1,1,4,1309,83,87,-4,4
Is it true that eighty-three is smaller than eighty-eight?,1,1,4,1310,83,88,-5,5
Is it true that eighty-three is smaller than eighty-nine?,1,1,4,1311,83,89,-6,6
Is it true that eighty-three is smaller than ninety-one?,1,1,4,1312,83,91,-8,8
Is it true that eighty-three is smaller than ninety-two?,1,1,4,1313,83,92,-9,9
Is it true that eighty-three is smaller than ninety-three?,1,1,4,1314,83,93,-10,10
Is it true that eighty-three is smaller than ninety-four?,1,1,4,1315,83,94,-11,11
Is it true that eighty-three is smaller than ninety-five?,1,1,4,1316,83,95,-12,12
Is it true that eighty-three is smaller than ninety-six?,1,1,4,1317,83,96,-13,13
Is it true that eighty-three is smaller than ninety-seven?,1,1,4,1318,83,97,-14,14
Is it true that eighty-three is smaller than ninety-eight?,1,1,4,1319,83,98,-15,15
Is it true that eighty-three is smaller than ninety-nine?,1,1,4,1320,83,99,-16,16
Is it true that eighty-four is smaller than fifty-one?,0,1,4,1321,84,51,33,33
Is it true that eighty-four is smaller than fifty-two?,0,1,4,1322,84,52,32,32
Is it true that eighty-four is smaller than fifty-three?,0,1,4,1323,84,53,31,31
Is it true that eighty-four is smaller than fifty-four?,0,1,4,1324,84,54,30,30
Is it true that eighty-four is smaller than fifty-five?,0,1,4,1325,84,55,29,29
Is it true that eighty-four is smaller than fifty-six?,0,1,4,1326,84,56,28,28
Is it true that eighty-four is smaller than fifty-seven?,0,1,4,1327,84,57,27,27
Is it true that eighty-four is smaller than fifty-eight?,0,1,4,1328,84,58,26,26
Is it true that eighty-four is smaller than fifty-nine?,0,1,4,1329,84,59,25,25
Is it true that eighty-four is smaller than sixty-one?,0,1,4,1330,84,61,23,23
Is it true that eighty-four is smaller than sixty-two?,0,1,4,1331,84,62,22,22
Is it true that eighty-four is smaller than sixty-three?,0,1,4,1332,84,63,21,21
Is it true that eighty-four is smaller than sixty-four?,0,1,4,1333,84,64,20,20
Is it true that eighty-four is smaller than sixty-five?,0,1,4,1334,84,65,19,19
Is it true that eighty-four is smaller than sixty-six?,0,1,4,1335,84,66,18,18
Is it true that eighty-four is smaller than sixty-seven?,0,1,4,1336,84,67,17,17
Is it true that eighty-four is smaller than sixty-eight?,0,1,4,1337,84,68,16,16
Is it true that eighty-four is smaller than sixty-nine?,0,1,4,1338,84,69,15,15
Is it true that eighty-four is smaller than seventy-one?,0,1,4,1339,84,71,13,13
Is it true that eighty-four is smaller than seventy-two?,0,1,4,1340,84,72,12,12
Is it true that eighty-four is smaller than seventy-three?,0,1,4,1341,84,73,11,11
Is it true that eighty-four is smaller than seventy-four?,0,1,4,1342,84,74,10,10
Is it true that eighty-four is smaller than seventy-five?,0,1,4,1343,84,75,9,9
Is it true that eighty-four is smaller than seventy-six?,0,1,4,1344,84,76,8,8
Is it true that eighty-four is smaller than seventy-seven?,0,1,4,1345,84,77,7,7
Is it true that eighty-four is smaller than seventy-eight?,0,1,4,1346,84,78,6,6
Is it true that eighty-four is smaller than seventy-nine?,0,1,4,1347,84,79,5,5
Is it true that eighty-four is smaller than eighty-one?,0,1,4,1348,84,81,3,3
Is it true that eighty-four is smaller than eighty-two?,0,1,4,1349,84,82,2,2
Is it true that eighty-four is smaller than eighty-three?,0,1,4,1350,84,83,1,1
Is it true that eighty-four is smaller than eighty-five?,1,1,4,1351,84,85,-1,1
Is it true that eighty-four is smaller than eighty-six?,1,1,4,1352,84,86,-2,2
Is it true that eighty-four is smaller than eighty-seven?,1,1,4,1353,84,87,-3,3
Is it true that eighty-four is smaller than eighty-eight?,1,1,4,1354,84,88,-4,4
Is it true that eighty-four is smaller than eighty-nine?,1,1,4,1355,84,89,-5,5
Is it true that eighty-four is smaller than ninety-one?,1,1,4,1356,84,91,-7,7
Is it true that eighty-four is smaller than ninety-two?,1,1,4,1357,84,92,-8,8
Is it true that eighty-four is smaller than ninety-three?,1,1,4,1358,84,93,-9,9
Is it true that eighty-four is smaller than ninety-four?,1,1,4,1359,84,94,-10,10
Is it true that eighty-four is smaller than ninety-five?,1,1,4,1360,84,95,-11,11
Is it true that eighty-four is smaller than ninety-six?,1,1,4,1361,84,96,-12,12
Is it true that eighty-four is smaller than ninety-seven?,1,1,4,1362,84,97,-13,13
Is it true that eighty-four is smaller than ninety-eight?,1,1,4,1363,84,98,-14,14
Is it true that eighty-four is smaller than ninety-nine?,1,1,4,1364,84,99,-15,15
Is it true that eighty-five is smaller than fifty-one?,0,1,4,1365,85,51,34,34
Is it true that eighty-five is smaller than fifty-two?,0,1,4,1366,85,52,33,33
Is it true that eighty-five is smaller than fifty-three?,0,1,4,1367,85,53,32,32
Is it true that eighty-five is smaller than fifty-four?,0,1,4,1368,85,54,31,31
Is it true that eighty-five is smaller than fifty-five?,0,1,4,1369,85,55,30,30
Is it true that eighty-five is smaller than fifty-six?,0,1,4,1370,85,56,29,29
Is it true that eighty-five is smaller than fifty-seven?,0,1,4,1371,85,57,28,28
Is it true that eighty-five is smaller than fifty-eight?,0,1,4,1372,85,58,27,27
Is it true that eighty-five is smaller than fifty-nine?,0,1,4,1373,85,59,26,26
Is it true that eighty-five is smaller than sixty-one?,0,1,4,1374,85,61,24,24
Is it true that eighty-five is smaller than sixty-two?,0,1,4,1375,85,62,23,23
Is it true that eighty-five is smaller than sixty-three?,0,1,4,1376,85,63,22,22
Is it true that eighty-five is smaller than sixty-four?,0,1,4,1377,85,64,21,21
Is it true that eighty-five is smaller than sixty-five?,0,1,4,1378,85,65,20,20
Is it true that eighty-five is smaller than sixty-six?,0,1,4,1379,85,66,19,19
Is it true that eighty-five is smaller than sixty-seven?,0,1,4,1380,85,67,18,18
Is it true that eighty-five is smaller than sixty-eight?,0,1,4,1381,85,68,17,17
Is it true that eighty-five is smaller than sixty-nine?,0,1,4,1382,85,69,16,16
Is it true that eighty-five is smaller than seventy-one?,0,1,4,1383,85,71,14,14
Is it true that eighty-five is smaller than seventy-two?,0,1,4,1384,85,72,13,13
Is it true that eighty-five is smaller than seventy-three?,0,1,4,1385,85,73,12,12
Is it true that eighty-five is smaller than seventy-four?,0,1,4,1386,85,74,11,11
Is it true that eighty-five is smaller than seventy-five?,0,1,4,1387,85,75,10,10
Is it true that eighty-five is smaller than seventy-six?,0,1,4,1388,85,76,9,9
Is it true that eighty-five is smaller than seventy-seven?,0,1,4,1389,85,77,8,8
Is it true that eighty-five is smaller than seventy-eight?,0,1,4,1390,85,78,7,7
Is it true that eighty-five is smaller than seventy-nine?,0,1,4,1391,85,79,6,6
Is it true that eighty-five is smaller than eighty-one?,0,1,4,1392,85,81,4,4
Is it true that eighty-five is smaller than eighty-two?,0,1,4,1393,85,82,3,3
Is it true that eighty-five is smaller than eighty-three?,0,1,4,1394,85,83,2,2
Is it true that eighty-five is smaller than eighty-four?,0,1,4,1395,85,84,1,1
Is it true that eighty-five is smaller than eighty-six?,1,1,4,1396,85,86,-1,1
Is it true that eighty-five is smaller than eighty-seven?,1,1,4,1397,85,87,-2,2
Is it true that eighty-five is smaller than eighty-eight?,1,1,4,1398,85,88,-3,3
Is it true that eighty-five is smaller than eighty-nine?,1,1,4,1399,85,89,-4,4
Is it true that eighty-five is smaller than ninety-one?,1,1,4,1400,85,91,-6,6
Is it true that eighty-five is smaller than ninety-two?,1,1,4,1401,85,92,-7,7
Is it true that eighty-five is smaller than ninety-three?,1,1,4,1402,85,93,-8,8
Is it true that eighty-five is smaller than ninety-four?,1,1,4,1403,85,94,-9,9
Is it true that eighty-five is smaller than ninety-five?,1,1,4,1404,85,95,-10,10
Is it true that eighty-five is smaller than ninety-six?,1,1,4,1405,85,96,-11,11
Is it true that eighty-five is smaller than ninety-seven?,1,1,4,1406,85,97,-12,12
Is it true that eighty-five is smaller than ninety-eight?,1,1,4,1407,85,98,-13,13
Is it true that eighty-five is smaller than ninety-nine?,1,1,4,1408,85,99,-14,14
Is it true that eighty-six is smaller than fifty-one?,0,1,4,1409,86,51,35,35
Is it true that eighty-six is smaller than fifty-two?,0,1,4,1410,86,52,34,34
